year,season,date,site,web,plot,quad,treatment,species,obs,cover,height,count,comment
1999,1,2/3/1999,C,3,W,1,C,LATR2,5,0.5,17,1,NA
1999,1,2/3/1999,C,3,W,1,C,LEFE,1,0.5,6,1,NA
1999,1,2/3/1999,C,3,W,2,C,ASMIM,1,0.05,1,1,BEST_GUESS_FROM_CODE_ASTRA
1999,1,2/3/1999,C,3,W,2,C,DAPU7,1,0.25,9,1,NA
1999,1,2/3/1999,C,3,W,2,C,DAPU7,2,0.1,3,4,NA
1999,1,2/3/1999,C,3,W,2,C,GRCL,1,3,6,1,NA
1999,1,2/3/1999,C,3,W,2,C,GUSA2,1,0.05,7,1,NA
1999,1,2/3/1999,C,3,W,2,C,LATR2,1,3,33,1,NA
1999,1,2/3/1999,C,3,W,2,C,LATR2,2,2.5,50,1,NA
1999,1,2/3/1999,C,3,W,2,C,LATR2,3,2.5,39,1,NA
1999,1,2/3/1999,C,3,W,2,C,LATR2,4,5,48,1,NA
1999,1,2/3/1999,C,3,W,2,C,LATR2,5,4.5,32,1,NA
1999,1,2/3/1999,C,3,W,2,C,LATR2,6,2,14,1,NA
1999,1,2/3/1999,C,3,W,2,C,LEFE,1,0.05,2,3,NA
1999,1,2/3/1999,C,3,W,2,C,LEFE,2,1.75,9,1,NA
1999,1,2/3/1999,C,3,W,2,C,LEFE,3,3.5,10,1,NA
1999,1,2/3/1999,C,3,W,2,C,LEFE,4,0.75,14,1,NA
1999,1,2/3/1999,C,3,W,2,C,MAPIP,1,0.05,3,1,NA
1999,1,2/3/1999,C,3,W,3,C,DAPU7,1,0.75,3,1,NA
1999,1,2/3/1999,C,3,W,3,C,DAPU7,2,0.2,4,4,NA
1999,1,2/3/1999,C,3,W,3,C,DAPU7,3,0.5,3,1,NA
1999,1,2/3/1999,C,3,W,3,C,GUSA2,1,0.1,8,1,NA
1999,1,2/3/1999,C,3,W,3,C,GUSA2,2,0.1,4,1,NA
1999,1,2/3/1999,C,3,W,3,C,LATR2,1,1.25,18,1,NA
1999,1,2/3/1999,C,3,W,3,C,LEFE,1,0.25,2,1,NA
1999,1,2/3/1999,C,3,W,3,C,MAPIP,1,0.05,1,1,NA
1999,1,2/3/1999,C,3,W,4,C,DAPU7,1,0.25,3,7,NA
1999,1,2/3/1999,C,3,W,4,C,DAPU7,2,0.1,2,2,NA
1999,1,2/3/1999,C,3,W,4,C,DAPU7,3,0.5,3,4,NA
1999,1,2/3/1999,C,3,W,4,C,LATR2,1,3,22,1,NA
1999,1,2/3/1999,C,3,W,4,C,LEFE,1,0.75,8,2,NA
1999,1,2/3/1999,C,3,W,4,C,MAPIP,1,0.1,1,1,NA
1999,1,2/3/1999,C,4,E,1,C,DAPU7,1,0.25,2,1,NA
1999,1,2/3/1999,C,4,E,1,C,LATR2,1,3,66,1,NA
1999,1,2/3/1999,C,4,E,1,C,LATR2,2,0.25,15,1,NA
1999,1,2/3/1999,C,4,E,2,C,DAPU7,1,0.1,2,1,NA
1999,1,2/3/1999,C,4,E,2,C,LATR2,1,5,60,1,NA
1999,1,2/3/1999,C,4,E,2,C,LATR2,2,3,15,1,NA
1999,1,2/3/1999,C,4,E,2,C,LATR2,3,3.5,34,1,NA
1999,1,2/3/1999,C,4,E,2,C,LEFE,1,0.25,5,1,NA
1999,1,2/3/1999,C,4,E,2,C,LEFE,2,0.75,5,1,NA
1999,1,2/3/1999,C,4,E,3,C,DAPU7,1,0.5,3,2,NA
1999,1,2/3/1999,C,4,E,3,C,DAPU7,2,0.25,3,2,NA
1999,1,2/3/1999,C,4,E,3,C,DAPU7,3,0.1,2,1,NA
1999,1,2/3/1999,C,4,E,3,C,GUSA2,1,0.5,7,1,NA
1999,1,2/3/1999,C,4,E,3,C,GUSA2,2,0.01,8,1,NA
1999,1,2/3/1999,C,4,E,3,C,LATR2,1,3,20,1,NA
1999,1,2/3/1999,C,4,E,3,C,LATR2,2,2,20,1,NA
1999,1,2/3/1999,C,4,E,3,C,LATR2,3,4.5,25,1,NA
1999,1,2/3/1999,C,4,E,3,C,LATR2,4,5,25,1,NA
1999,1,2/3/1999,C,4,E,3,C,LATR2,5,4.5,44,1,NA
1999,1,2/3/1999,C,4,E,3,C,LATR2,6,1,18,1,NA
1999,1,2/3/1999,C,4,E,3,C,LATR2,7,0.5,14,1,NA
1999,1,2/3/1999,C,4,E,3,C,LEFE,1,0.05,3,1,NA
1999,1,2/3/1999,C,4,E,3,C,LEFE,2,0.75,8,1,NA
1999,1,2/3/1999,C,4,E,4,C,GUSA2,1,0.01,6,1,NA
1999,1,2/3/1999,C,4,E,4,C,GUSA2,2,0.25,4,6,NA
1999,1,2/3/1999,C,4,E,4,C,GUSA2,3,0.5,6,2,NA
1999,1,2/3/1999,C,4,E,4,C,GUSA2,4,0.75,5,1,NA
1999,1,2/3/1999,C,4,E,4,C,LATR2,1,2,29,1,NA
1999,1,2/3/1999,C,4,E,4,C,LATR2,2,2.5,29,1,NA
1999,1,2/3/1999,C,4,E,4,C,LATR2,3,1,26,1,NA
1999,1,2/3/1999,C,4,E,4,C,LATR2,4,5,30,1,NA
1999,1,2/3/1999,C,4,E,4,C,LATR2,5,2.5,36,1,NA
1999,1,2/3/1999,C,4,E,4,C,LATR2,6,7,26,1,NA
1999,1,2/3/1999,C,4,E,4,C,LATR2,7,4.5,25,1,NA
1999,1,2/3/1999,C,4,E,4,C,LEFE,1,0.5,6,1,NA
1999,1,2/3/1999,C,4,E,4,C,MAPIP,1,0.25,1,1,NA
1999,1,2/3/1999,C,4,N,1,C,DAPU7,1,0.1,3,7,NA
1999,1,2/3/1999,C,4,N,1,C,DAPU7,2,0.05,2,2,NA
1999,1,2/3/1999,C,4,N,1,C,MAPIP,1,0.05,1,1,NA
1999,1,2/3/1999,C,4,N,2,C,DAPU7,1,0.1,5,4,NA
1999,1,2/3/1999,C,4,N,2,C,DAPU7,2,0.05,2,2,NA
1999,1,2/3/1999,C,4,N,2,C,GUSA2,1,0.1,5,6,NA
1999,1,2/3/1999,C,4,N,2,C,GUSA2,2,0.25,9,2,NA
1999,1,2/3/1999,C,4,N,2,C,LATR2,1,2,28,1,NA
1999,1,2/3/1999,C,4,N,2,C,LATR2,2,1,24,1,NA
1999,1,2/3/1999,C,4,N,2,C,LATR2,3,0.5,17,1,NA
1999,1,2/3/1999,C,4,N,3,C,DAPU7,1,0.1,4,3,NA
1999,1,2/3/1999,C,4,N,3,C,DAPU7,2,0.05,3,1,NA
1999,1,2/3/1999,C,4,N,3,C,LATR2,1,2,39,1,NA
1999,1,2/3/1999,C,4,N,3,C,LATR2,2,1,26,3,NA
1999,1,2/3/1999,C,4,N,3,C,LATR2,3,4,39,1,NA
1999,1,2/3/1999,C,4,N,3,C,LATR2,4,3,30,1,NA
1999,1,2/3/1999,C,4,N,3,C,LATR2,5,2,29,1,NA
1999,1,2/3/1999,C,4,N,3,C,LATR2,6,3,18,1,NA
1999,1,2/3/1999,C,4,N,3,C,LEFE,1,0.25,8,1,NA
1999,1,2/3/1999,C,4,N,3,C,SPCO4,1,0.25,14,1,WAS_SPCO4
1999,1,2/3/1999,C,4,N,4,C,GUSA2,1,0.25,12,2,NA
1999,1,2/3/1999,C,4,N,4,C,LATR2,1,3,32,2,NA
1999,1,2/3/1999,C,4,N,4,C,LATR2,2,1,32,1,NA
1999,1,2/3/1999,C,4,N,4,C,LATR2,3,0.5,26,1,NA
1999,1,2/3/1999,C,4,N,4,C,LATR2,4,1,19,1,NA
1999,1,2/3/1999,C,4,N,4,C,LATR2,5,0.5,8,3,NA
1999,1,2/3/1999,C,4,N,4,C,SPCO4,1,0.5,16,2,WAS_SPCO4
1999,1,2/3/1999,C,4,N,4,C,SPCO4,2,0.25,7,9,WAS_SPCO4
1999,1,2/3/1999,C,4,S,1,C,ARPU9,1,1,10,1,NA
1999,1,2/3/1999,C,4,S,1,C,DAPU7,1,1,5,1,NA
1999,1,2/3/1999,C,4,S,1,C,DAPU7,2,0.25,4,6,NA
1999,1,2/3/1999,C,4,S,1,C,DAPU7,3,0.75,5,1,NA
1999,1,2/3/1999,C,4,S,1,C,LEFE,1,0.2,3,1,NA
1999,1,2/3/1999,C,4,S,1,C,LEFE,2,0.25,4,1,NA
1999,1,2/3/1999,C,4,S,1,C,LEFE,3,0.1,4,1,NA
1999,1,2/3/1999,C,4,S,1,C,MAPIP,1,0.1,2,1,NA
1999,1,2/3/1999,C,4,S,2,C,LATR2,1,1.25,24,1,NA
1999,1,2/3/1999,C,4,S,2,C,LATR2,2,10,40,1,NA
1999,1,2/3/1999,C,4,S,2,C,LATR2,3,5,40,1,NA
1999,1,2/3/1999,C,4,S,2,C,LATR2,4,0.5,18,1,NA
1999,1,2/3/1999,C,4,S,2,C,LEFE,1,0.5,5,1,NA
1999,1,2/3/1999,C,4,S,2,C,LEFE,2,0.25,4,1,NA
1999,1,2/3/1999,C,4,S,2,C,MAPIP,1,0.1,1,1,NA
1999,1,2/3/1999,C,4,S,3,C,LATR2,1,3,28,1,NA
1999,1,2/3/1999,C,4,S,3,C,LATR2,2,5,46,1,NA
1999,1,2/3/1999,C,4,S,3,C,LATR2,3,0.5,23,1,NA
1999,1,2/3/1999,C,4,S,4,C,DAPU7,1,0.25,2,1,NA
1999,1,2/3/1999,C,4,S,4,C,DAPU7,2,0.05,2,1,NA
1999,1,2/3/1999,C,4,S,4,C,DAPU7,3,0.05,3,1,NA
1999,1,2/3/1999,C,4,S,4,C,GUSA2,1,0.01,3,1,NA
1999,1,2/3/1999,C,4,S,4,C,LATR2,1,1,40,1,NA
1999,1,2/3/1999,C,4,S,4,C,LEFE,1,0.1,1,2,NA
1999,1,2/3/1999,C,4,W,1,C,LEFE,1,0.25,6,1,NA
1999,1,2/3/1999,C,4,W,1,C,PLJA,1,0.3,14,1,NA
1999,1,2/3/1999,C,4,W,1,C,PLJA,2,0.25,12,13,NA
1999,1,2/3/1999,C,4,W,2,C,DAPU7,1,0.1,6,3,NA
1999,1,2/3/1999,C,4,W,2,C,GUSA2,1,8,31,1,NA
1999,1,2/3/1999,C,4,W,2,C,GUSA2,2,3,19,1,NA
1999,1,2/3/1999,C,4,W,2,C,LATR2,1,0.5,32,3,NA
1999,1,2/3/1999,C,4,W,2,C,LATR2,2,0.5,24,1,NA
1999,1,2/3/1999,C,4,W,2,C,LEFE,1,0.1,3,4,NA
1999,1,2/3/1999,C,4,W,2,C,MAPIP,1,0.25,3,1,NA
1999,1,2/3/1999,C,4,W,2,C,MAPIP,2,0.1,2,1,NA
1999,1,2/3/1999,C,4,W,2,C,PLJA,1,2,25,8,NA
1999,1,2/3/1999,C,4,W,2,C,SPCO4,1,2,32,1,WAS_SPCO4
1999,1,2/3/1999,C,4,W,3,C,GUSA2,1,3,31,1,NA
1999,1,2/3/1999,C,4,W,3,C,LATR2,1,4,52,6,NA
1999,1,2/3/1999,C,4,W,3,C,LATR2,2,1,64,3,NA
1999,1,2/3/1999,C,4,W,3,C,LATR2,3,6,62,1,NA
1999,1,2/3/1999,C,4,W,3,C,LATR2,4,1,38,4,NA
1999,1,2/3/1999,C,4,W,3,C,LATR2,5,2,72,2,NA
1999,1,2/3/1999,C,4,W,3,C,LEFE,1,0.5,7,2,NA
1999,1,2/3/1999,C,4,W,3,C,PLJA,1,0.5,19,29,NA
1999,1,2/3/1999,C,4,W,3,C,SPCO4,1,2,27,1,WAS_SPCO4
1999,1,2/3/1999,C,4,W,4,C,GUSA2,1,0.01,7,1,NA
1999,1,2/3/1999,C,4,W,4,C,LATR2,1,2,45,1,NA
1999,1,2/3/1999,C,4,W,4,C,LATR2,2,0.5,32,7,NA
1999,1,2/3/1999,C,4,W,4,C,LEFE,1,0.05,2,1,NA
1999,1,2/3/1999,C,4,W,4,C,MUAR2,1,0.1,4,1,NA
1999,1,2/3/1999,C,4,W,4,C,PLJA,1,0.5,14,25,NA
1999,1,2/3/1999,C,4,W,4,C,SPCO4,1,2,28,1,WAS_SPCO4
1999,1,2/3/1999,C,5,E,1,C,DAPU7,1,0.25,4,1,NA
1999,1,2/3/1999,C,5,E,1,C,DAPU7,2,0.5,4,3,NA
1999,1,2/3/1999,C,5,E,1,C,DAPU7,3,1,3,1,NA
1999,1,2/3/1999,C,5,E,1,C,LATR2,1,2,20,1,NA
1999,1,2/3/1999,C,5,E,1,C,LATR2,2,0.75,10,1,NA
1999,1,2/3/1999,C,5,E,2,C,DAPU7,1,0.5,4,1,NA
1999,1,2/3/1999,C,5,E,2,C,DAPU7,2,0.25,4,2,NA
1999,1,2/3/1999,C,5,E,2,C,LATR2,1,1,22,1,NA
1999,1,2/3/1999,C,5,E,3,C,DAPU7,1,0.25,4,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,1,2,35,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,2,0.5,18,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,3,1.5,31,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,4,1.75,27,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,5,1.5,25,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,6,5,44,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,7,5.5,72,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,8,4,61,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,9,3.5,42,1,NA
1999,1,2/3/1999,C,5,E,3,C,LATR2,10,3,20,1,NA
1999,1,2/3/1999,C,5,E,4,C,DAPU7,1,0.5,3,2,NA
1999,1,2/3/1999,C,5,E,4,C,DAPU7,2,0.1,2,1,NA
1999,1,2/3/1999,C,5,E,4,C,LATR2,1,2,46,1,NA
1999,1,2/3/1999,C,5,E,4,C,LATR2,2,2.5,40,1,NA
1999,1,2/3/1999,C,5,E,4,C,LATR2,3,3,65,1,NA
1999,1,2/3/1999,C,5,E,4,C,LATR2,4,3,30,1,NA
1999,1,2/3/1999,C,5,E,4,C,LATR2,5,3.5,40,1,NA
1999,1,2/3/1999,C,5,E,4,C,LATR2,6,5,53,2,NA
1999,1,2/3/1999,C,5,E,4,C,LATR2,7,2.75,10,1,NA
1999,1,2/3/1999,C,5,E,4,C,LATR2,8,9,40,1,NA
1999,1,2/3/1999,C,5,E,4,C,LEFE,1,0.25,1,1,NA
1999,1,2/3/1999,C,5,N,1,C,ARPU9,1,0.5,9,1,NA
1999,1,2/3/1999,C,5,N,1,C,DAPU7,1,0.1,3,1,NA
1999,1,2/3/1999,C,5,N,1,C,LATR2,1,2,27,1,NA
1999,1,2/3/1999,C,5,N,1,C,LATR2,2,2,31,1,NA
1999,1,2/3/1999,C,5,N,1,C,LATR2,3,1,29,1,NA
1999,1,2/3/1999,C,5,N,1,C,LATR2,4,0.5,21,1,NA
1999,1,2/3/1999,C,5,N,1,C,LATR2,5,3,17,1,NA
1999,1,2/3/1999,C,5,N,1,C,LATR2,6,2.5,30,1,NA
1999,1,2/3/1999,C,5,N,1,C,LATR2,7,2,21,1,NA
1999,1,2/3/1999,C,5,N,1,C,LATR2,8,2,14,1,NA
1999,1,2/3/1999,C,5,N,2,C,BOER4,1,1.5,10,1,NA
1999,1,2/3/1999,C,5,N,2,C,DAPU7,1,0.5,6,4,NA
1999,1,2/3/1999,C,5,N,2,C,DAPU7,2,1,5,2,NA
1999,1,2/3/1999,C,5,N,2,C,DAPU7,3,2,4,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,1,1.25,12,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,2,2.5,36,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,3,1,32,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,4,1.5,25,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,5,1.5,22,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,6,1,23,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,7,0.75,12,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,8,0.75,19,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,9,0.5,12,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,10,0.25,8,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,11,1.5,20,1,NA
1999,1,2/3/1999,C,5,N,2,C,LATR2,12,2,23,1,NA
1999,1,2/3/1999,C,5,N,3,C,DAPU7,1,0.5,4,1,NA
1999,1,2/3/1999,C,5,N,3,C,DAPU7,2,0.25,4,1,NA
1999,1,2/3/1999,C,5,N,3,C,LATR2,1,1,25,2,NA
1999,1,2/3/1999,C,5,N,3,C,LATR2,2,1.5,25,1,NA
1999,1,2/3/1999,C,5,N,3,C,LATR2,3,2.25,30,1,NA
1999,1,2/3/1999,C,5,N,3,C,LATR2,4,1,20,1,NA
1999,1,2/3/1999,C,5,N,3,C,LATR2,5,1.75,33,1,NA
1999,1,2/3/1999,C,5,N,3,C,LATR2,6,0.5,23,1,NA
1999,1,2/3/1999,C,5,N,3,C,LATR2,7,2,40,1,NA
1999,1,2/3/1999,C,5,N,3,C,SPCO4,1,1,10,1,WAS_SPORO
1999,1,2/3/1999,C,5,N,3,C,SPCO4,2,2.5,11,1,WAS_SPORO
1999,1,2/3/1999,C,5,N,4,C,ARPU9,1,1.75,7,1,NA
1999,1,2/3/1999,C,5,N,4,C,ARPU9,2,0.25,7,1,NA
1999,1,2/3/1999,C,5,N,4,C,DAPU7,1,0.25,3,3,NA
1999,1,2/3/1999,C,5,N,4,C,DAPU7,2,0.5,6,1,NA
1999,1,2/3/1999,C,5,N,4,C,DAPU7,3,0.1,3,1,NA
1999,1,2/3/1999,C,5,N,4,C,MUAR2,1,0.5,5,2,NA
1999,1,2/3/1999,C,5,N,4,C,MUAR2,2,2,5,5,NA
1999,1,2/3/1999,C,5,S,1,C,DAPU7,1,0.25,4,4,NA
1999,1,2/3/1999,C,5,S,1,C,LATR2,1,2,35,12,NA
1999,1,2/3/1999,C,5,S,1,C,LATR2,2,1,36,7,NA
1999,1,2/3/1999,C,5,S,1,C,LATR2,3,1,10,1,NA
1999,1,2/3/1999,C,5,S,1,C,MAPIP,1,0.01,1,1,NA
1999,1,2/3/1999,C,5,S,2,C,DAPU7,1,0.5,6,3,NA
1999,1,2/3/1999,C,5,S,2,C,GUSA2,1,0.25,12,2,NA
1999,1,2/3/1999,C,5,S,2,C,GUSA2,2,0.25,20,1,NA
1999,1,2/3/1999,C,5,S,2,C,LATR2,1,1,42,4,NA
1999,1,2/3/1999,C,5,S,2,C,LATR2,2,1,35,2,NA
1999,1,2/3/1999,C,5,S,2,C,LATR2,3,0.25,7,1,NA
1999,1,2/3/1999,C,5,S,2,C,MUPO2,1,3,48,1,NA
1999,1,2/3/1999,C,5,S,3,C,LATR2,1,2,34,1,NA
1999,1,2/3/1999,C,5,S,3,C,LATR2,2,1,30,1,NA
1999,1,2/3/1999,C,5,S,3,C,LATR2,3,1,23,3,NA
1999,1,2/3/1999,C,5,S,4,C,DAPU7,1,0.25,6,3,NA
1999,1,2/3/1999,C,5,S,4,C,GUSA2,1,0.1,9,1,NA
1999,1,2/3/1999,C,5,S,4,C,LATR2,1,9,63,1,NA
1999,1,2/3/1999,C,5,S,4,C,LATR2,2,3,40,1,NA
1999,1,2/3/1999,C,5,S,4,C,LATR2,3,2,70,2,NA
1999,1,2/3/1999,C,5,S,4,C,LATR2,4,1,38,3,NA
1999,1,2/3/1999,C,5,S,4,C,LATR2,5,4,36,1,NA
1999,1,2/3/1999,C,5,S,4,C,LEFE,1,0.1,5,1,NA
1999,1,2/3/1999,C,5,S,4,C,MAPIP,1,0.05,2,1,NA
1999,1,2/3/1999,C,5,W,1,C,DAPU7,1,0.25,4,1,NA
1999,1,2/3/1999,C,5,W,1,C,DAPU7,2,0.5,6,2,NA
1999,1,2/3/1999,C,5,W,1,C,LATR2,1,1,18,4,NA
1999,1,2/3/1999,C,5,W,2,C,DAPU7,1,0.25,3,2,NA
1999,1,2/3/1999,C,5,W,2,C,DAPU7,2,0.1,1,2,NA
1999,1,2/3/1999,C,5,W,2,C,LATR2,1,3,34,2,NA
1999,1,2/3/1999,C,5,W,2,C,LATR2,2,2,33,1,NA
1999,1,2/3/1999,C,5,W,2,C,LATR2,3,1,18,1,NA
1999,1,2/3/1999,C,5,W,2,C,LATR2,4,2,24,4,NA
1999,1,2/3/1999,C,5,W,2,C,LATR2,5,1.5,28,1,NA
1999,1,2/3/1999,C,5,W,2,C,LATR2,6,1,21,1,NA
1999,1,2/3/1999,C,5,W,2,C,LATR2,7,0.25,15,1,NA
1999,1,2/3/1999,C,5,W,2,C,MAPIP,1,0.01,1,4,NA
1999,1,2/3/1999,C,5,W,3,C,CHER2,1,0.1,1,1,NA
1999,1,2/3/1999,C,5,W,3,C,DAPU7,1,0.1,3,1,NA
1999,1,2/3/1999,C,5,W,3,C,LATR2,1,5,34,3,NA
1999,1,2/3/1999,C,5,W,3,C,LATR2,2,1,31,2,NA
1999,1,2/3/1999,C,5,W,3,C,LATR2,3,3,32,1,NA
1999,1,2/3/1999,C,5,W,3,C,LATR2,4,2,23,1,NA
1999,1,2/3/1999,C,5,W,3,C,LATR2,5,0.25,12,7,NA
1999,1,2/3/1999,C,5,W,3,C,LEFE,1,0.1,4,12,NA
1999,1,2/3/1999,C,5,W,4,C,DAPU7,1,0.25,4,1,NA
1999,1,2/3/1999,C,5,W,4,C,LATR2,1,6,44,1,NA
1999,1,2/3/1999,C,5,W,4,C,LATR2,2,2,33,2,NA
1999,1,2/3/1999,C,5,W,4,C,LATR2,3,4,41,1,NA
1999,1,2/3/1999,C,5,W,4,C,LATR2,4,1,28,2,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,1,1,22,1,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,2,5,20,1,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,3,14,22,1,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,4,4,18,1,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,5,7,22,1,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,6,2,18,1,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,7,5,18,1,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,8,0.25,6,1,NA
1999,1,2/2/1999,G,1,E,1,C,BOER4,9,0.1,2,1,NA
1999,1,2/2/1999,G,1,E,1,C,DAPU7,1,0.5,4,1,NA
1999,1,2/2/1999,G,1,E,1,C,GUSA2,1,0.1,22,1,NA
1999,1,2/2/1999,G,1,E,1,C,GUSA2,2,1,34,1,NA
1999,1,2/2/1999,G,1,E,1,C,SPPO6,1,0.75,2,1,NA
1999,1,2/2/1999,G,1,E,2,C,BOER4,1,7,21,1,NA
1999,1,2/2/1999,G,1,E,2,C,BOER4,2,0.5,9,1,NA
1999,1,2/2/1999,G,1,E,2,C,BOER4,3,0.5,16,1,NA
1999,1,2/2/1999,G,1,E,2,C,BOER4,4,4.5,22,1,NA
1999,1,2/2/1999,G,1,E,2,C,BOER4,5,0.25,14,1,NA
1999,1,2/2/1999,G,1,E,2,C,BOER4,6,1,17,1,NA
1999,1,2/2/1999,G,1,E,2,C,BOER4,7,2,17,1,NA
1999,1,2/2/1999,G,1,E,2,C,BOER4,8,2,19,1,NA
1999,1,2/2/1999,G,1,E,2,C,GUSA2,1,4,28,1,NA
1999,1,2/2/1999,G,1,E,2,C,GUSA2,2,7,43,1,NA
1999,1,2/2/1999,G,1,E,2,C,GUSA2,3,2.5,39,1,NA
1999,1,2/2/1999,G,1,E,2,C,GUSA2,4,1,23,1,NA
1999,1,2/2/1999,G,1,E,3,C,BOER4,1,7.5,20,1,NA
1999,1,2/2/1999,G,1,E,3,C,BOER4,2,5,15,1,NA
1999,1,2/2/1999,G,1,E,3,C,BOER4,3,1,15,1,NA
1999,1,2/2/1999,G,1,E,3,C,BOER4,4,0.5,14,1,NA
1999,1,2/2/1999,G,1,E,3,C,BOER4,5,14,22,1,NA
1999,1,2/2/1999,G,1,E,3,C,BOER4,6,12,22,1,NA
1999,1,2/2/1999,G,1,E,3,C,BOER4,7,0.25,7,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,1,9,20,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,2,0.1,2,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,2,2.5,21,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,3,0.05,2,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,3,0.5,15,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,4,8.5,21,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,5,10,25,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,6,2,19,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,7,1,12,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,8,5,22,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,9,3.5,25,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,10,1.25,15,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,11,0.5,12,5,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,12,0.1,7,2,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,13,0.05,3,1,NA
1999,1,2/2/1999,G,1,E,4,C,BOER4,14,0.25,10,1,NA
1999,1,2/2/1999,G,1,E,4,C,SPPO6,1,0.05,2,1,NA
1999,1,2/2/1999,G,1,N,1,C,BOER4,1,5,18,1,NA
1999,1,2/2/1999,G,1,N,1,C,BOER4,2,10,22,1,NA
1999,1,2/2/1999,G,1,N,1,C,BOER4,3,2.5,19,1,NA
1999,1,2/2/1999,G,1,N,1,C,BOER4,4,4,25,1,NA
1999,1,2/2/1999,G,1,N,1,C,DAPU7,1,0.5,9,1,NA
1999,1,2/2/1999,G,1,N,1,C,DAPU7,2,0.1,2,5,NA
1999,1,2/2/1999,G,1,N,1,C,DAPU7,3,0.25,3,4,NA
1999,1,2/2/1999,G,1,N,1,C,SPFL2,1,0.25,6,3,WAS_SPFL2
1999,1,2/2/1999,G,1,N,1,C,SPFL2,2,1,16,1,WAS_SPFL2
1999,1,2/2/1999,G,1,N,2,C,BOER4,1,15,20,1,NA
1999,1,2/2/1999,G,1,N,2,C,BOER4,2,6,19,1,NA
1999,1,2/2/1999,G,1,N,2,C,BOER4,3,8,23,1,NA
1999,1,2/2/1999,G,1,N,2,C,BOER4,4,1.5,17,1,NA
1999,1,2/2/1999,G,1,N,2,C,BOER4,5,4,22,1,NA
1999,1,2/2/1999,G,1,N,2,C,BOER4,6,3.5,19,1,NA
1999,1,2/2/1999,G,1,N,2,C,GUSA2,1,0.5,17,1,NA
1999,1,2/2/1999,G,1,N,2,C,SPFL2,1,1.75,26,1,WAS_SPFL2
1999,1,2/2/1999,G,1,N,3,C,BOER4,1,7,27,1,NA
1999,1,2/2/1999,G,1,N,3,C,BOER4,2,1.5,22,1,NA
1999,1,2/2/1999,G,1,N,3,C,BOER4,3,5.5,23,2,NA
1999,1,2/2/1999,G,1,N,3,C,BOER4,4,2.5,26,1,NA
1999,1,2/2/1999,G,1,N,3,C,BOER4,5,12,25,1,NA
1999,1,2/2/1999,G,1,N,3,C,EPTO,1,1.25,16,1,NA
1999,1,2/2/1999,G,1,N,3,C,MUAR2,1,1,6,1,NA
1999,1,2/2/1999,G,1,N,4,C,BOER4,1,3,25,2,NA
1999,1,2/2/1999,G,1,N,4,C,BOER4,2,2.5,13,1,NA
1999,1,2/2/1999,G,1,N,4,C,BOER4,3,0.5,18,1,NA
1999,1,2/2/1999,G,1,N,4,C,DAPU7,1,0.5,6,5,NA
